v2paenname,country_name,year,v2xpa_antiplural,v2xpa_popul,v2paseatshare,v2panumbseat,v2patotalseat,v2pavote,v2paallian,v2pavallian,v2panoallian,v2pagovsup,v2papariah,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Zimbabwe African National Union – Patriotic Front,Zimbabwe,1985,0.993,0.566,64,64,100,77.2,0,,,0,-0.686,0.119,1.975,-3.459,-1.556,-3.064,-2.985,0.965,-2.765,-2.068,-1.778,-0.113,-0.833,-1.79,-0.199,2.15
Zimbabwe African National Union – Patriotic Front,Zimbabwe,1990,0.995,0.54,98.3,117,119,80.5,0,,,0,,0.039,1.637,-2.861,-2.033,-3.122,-2.985,0.965,-2.765,-2.068,-1.778,0.146,-0.6,-1.739,-0.145,2.15
Zimbabwe African National Union – Patriotic Front,Zimbabwe,1995,0.996,0.499,98.3,118,120,77,0,,,0,,-0.156,1.676,-2.861,-2.195,-3.122,-2.985,1.427,-2.765,-2.068,-1.778,0.146,-0.6,-1.739,-0.747,1.95
Zimbabwe African National Union – Patriotic Front,Zimbabwe,2000,0.997,0.335,52.1,62,119,48.6,0,,,0,,-0.886,1.676,-3.45,-2.9,-1.738,-2.985,0.576,-2.765,-3.164,-2.014,0.951,-0.332,-1.854,-0.747,2.704
Zimbabwe African National Union – Patriotic Front,Zimbabwe,2005,0.997,0.333,65,78,120,59.6,0,,,0,,-0.886,1.489,-3.45,-2.9,-1.738,-2.985,0.999,-3.054,-3.164,-1.752,0.951,0.851,-1.854,-0.747,2.704
Zimbabwe African National Union – Patriotic Front,Zimbabwe,2008,0.998,0.196,46.9,97,207,45.9,0,,,0,-1.12,-1.512,1.489,-3.45,-3.086,-1.738,-2.985,0.635,-3.054,-3.164,-1.976,1.29,0.839,-1.779,-0.747,3.206
Zimbabwe African National Union – Patriotic Front,Zimbabwe,2013,0.99,0.146,73,197,270,,0,,,0,,-1.767,1.489,-3.101,-2.221,-1.738,-2.564,0.635,-2.719,-3.164,-1.976,1.591,0.839,-1.779,-0.747,2.434
Zimbabwe African National Union – Patriotic Front,Zimbabwe,2018,0.989,0.338,63.9,179,280,52.4,0,,,0,,-0.868,1.348,-3.101,-2.339,-1.738,-2.28,0.635,-2.719,-3.12,-1.976,1.855,0.839,-0.788,-0.743,2.081
independent,Zimbabwe,1920,,,7.7,1,13,29.5,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1924,,,13.3,4,30,29,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1933,,,0,0,30,6.3,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1954,,,6.7,2,30,14.9,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1965,,,7.7,5,65,2.6,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1974,,,13.6,9,66,,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1977,,,24.2,16,66,,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,1979,,,0,0,100,18,0,,,,,,,,,,,,,,,,,,,
independent,Zimbabwe,2018,,,0.4,1,280,5,0,,,,,,,,,,,,,,,,,,,
Movement for Democratic Change,Zimbabwe,2000,0.219,0.934,47.9,57,119,47,0,,,3,,2.682,2.729,-1.256,2.265,-0.373,-0.039,2.242,0.166,0.143,-0.484,-0.012,1.646,-0.114,1.626,-1.178
Movement for Democratic Change,Zimbabwe,2005,0.217,0.915,34.2,41,120,39.5,0,,,3,,2.931,1.987,-1.289,2.265,-0.381,-0.048,2.467,0.467,0.143,-0.484,0.387,1.646,0.228,1.626,-1.427
Movement for Democratic Change – Tsvangirai,Zimbabwe,2008,0.408,0.88,47.8,99,207,43,0,,,1,-1.36,2.563,1.705,-1.512,1.15,-0.245,-0.26,2.694,0.454,0.144,-0.885,0.863,1.631,0.389,1.133,-1.189
Movement for Democratic Change – Tsvangirai,Zimbabwe,2013,0.412,0.78,25.9,70,270,,0,,,3,,1.63,1.382,-1.289,1.113,-0.536,-0.049,2.694,0.454,0.144,-1.175,1.192,1.631,0.389,1.165,-1.189
Movement for Democratic Change – Tsvangirai,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
Movement for Democratic Change – Ncube,Zimbabwe,2008,0.406,0.642,4.8,10,207,8.4,0,,,1,-0.839,1.147,0.449,-0.362,0.845,-0.111,-0.37,1.185,0.317,-0.079,-0.53,-0.309,1.624,0.198,0.457,-1.407
Movement for Democratic Change – Ncube,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
Zimbabwe African People's Union,Zimbabwe,1980,0.539,0.898,20,20,100,23.6,0,,,1,-1,2.508,2.1,-1.012,0.596,-0.781,-0.346,0.747,-0.937,-0.595,-0.691,-0.748,-0.019,-0.855,0.2,-0.746
Zimbabwe African People's Union,Zimbabwe,1985,0.52,0.881,15,15,100,17.9,0,,,3,-0.783,2.508,1.788,-0.801,0.58,-0.781,-0.234,0.456,-0.933,-0.869,-0.705,-0.923,0.235,-0.812,0.205,-0.732
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1962,,,53.8,35,65,54.9,0,,,,,,,,,,,,,,,,,,,
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1965,,,76.9,50,65,77.1,0,,,,,,,,,,,,,,,,,,,
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1970,0.986,0.102,75.8,50,66,,0,,,0,-1.854,-1.19,-2.741,-1.813,-4.121,2.32,-3.001,2.725,-0.164,-2.066,-0.758,-0.874,-1.003,2.8,-3.867,-0.983
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1974,0.972,0.089,75.8,50,66,,0,,,0,,-1.396,-2.765,-1.813,-3.496,2.316,-3.001,2.231,-0.164,-2.066,-0.758,-0.875,-1.003,2.8,-3.867,-0.983
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1977,0.971,0.098,75.8,50,66,,0,,,0,,-1.224,-2.782,-1.813,-3.496,2.304,-3.001,2.231,-0.164,-2.066,-0.758,-1.057,-1.003,2.832,-3.708,-0.852
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1979,0.94,0.099,28,28,100,82,0,,,1,-0.537,-1.166,-2.765,-1.929,-2.541,2.29,-3.182,2.231,-0.164,-2.066,-0.875,-1.057,-1.003,2.832,-3.254,-0.77
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1980,0.925,0.141,20,20,100,83,0,,,1,-1.023,-1.173,-2.234,-2.297,-2.62,2.29,-2.368,2.231,-0.164,-2.066,-0.875,-1.057,-1.003,2.832,-3.254,-1.149
Rhodesian Front / Conservative Alliance of Zimbabwe,Zimbabwe,1985,0.833,0.14,15,15,100,55,0,,,3,-2.698,0.131,-2.801,-0.738,-1.76,1.771,-2.188,1.612,-0.164,-1.223,-0.875,-1.057,-0.752,2.247,-3.254,-1.149
Centre Party,Zimbabwe,1970,0.797,0.467,10.6,7,66,,0,,,2,-2.322,0.504,-0.494,-0.785,-0.726,-0.104,-1.782,0.891,-0.328,0.445,-0.36,-1.289,-1.644,-1.058,-2.349,-2.135
Zimbabwe African National Union-Ndongo,Zimbabwe,1979,0.589,0.491,12,12,100,14.6,0,,,3,-0.804,0.014,0.525,-0.541,0.36,-0.864,-0.572,0.951,-0.761,-0.673,-0.415,-1.661,-1.271,0.371,-1.181,-0.713
Zimbabwe African National Union-Ndongo,Zimbabwe,1995,0.554,0.67,1.7,2,120,6,0,,,3,,1.214,0.636,-0.566,0.142,-0.691,0.113,0.683,-0.781,-1.031,-0.46,-1.651,-0.708,0.004,-0.693,-0.704
Zimbabwe African National Union-Ndongo,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
United African National Congress,Zimbabwe,1979,0.687,0.351,51,51,100,67.3,0,,,0,-0.424,-0.717,0.499,-0.386,-0.733,-0.314,-0.207,0.403,-0.535,-0.086,-1.775,-1.685,-1.134,0.536,-1.024,-1.082
United African National Congress,Zimbabwe,1980,0.724,0.378,3,3,100,8.1,0,,,3,-1.107,-0.618,0.729,-0.491,-0.968,-0.309,-0.149,0.403,-0.535,-0.086,-1.775,-1.685,-1.134,0.536,-1.219,-1.082
Zimbabwe Unity Movement,Zimbabwe,1990,0.42,0.825,1.7,2,119,17.6,0,,,3,,3.268,0.853,-1.717,1.052,-0.161,-0.163,0.484,-0.952,-0.392,-0.053,-1.664,-0.714,0.156,-0.16,-1.388
United National Federal Party,Zimbabwe,1979,0.726,0.358,9,9,100,10.8,0,,,1,-2.163,-0.563,-0.016,-0.085,-0.694,-0.418,-0.855,0.477,-0.322,-0.288,-0.293,-1.657,-1.459,0.101,-1.276,-1.351
Zimbabwe United People's Organization,Zimbabwe,1979,0.668,0.421,0,0,100,6.4,0,,,3,-1.491,-0.265,0.173,-0.422,-0.288,-0.501,-0.617,0.572,-1.006,-0.195,-0.279,-1.418,-0.883,-0.376,-0.165,-2.12
Rhodesia Party,Zimbabwe,1920,,,69.2,9,13,48,0,,,,,,,,,,,,,,,,,,,
Rhodesia Party,Zimbabwe,1924,,,86.7,26,30,54,0,,,,,,,,,,,,,,,,,,,
Rhodesia Party,Zimbabwe,1928,,,73.3,22,30,52.4,0,,,,,,,,,,,,,,,,,,,
Rhodesia Party,Zimbabwe,1933,,,30,9,30,38.3,0,,,,,,,,,,,,,,,,,,,
Rhodesia Party,Zimbabwe,1965,,,15.4,10,65,18.7,0,,,,,,,,,,,,,,,,,,,
Unionists,Zimbabwe,1920,,,0,0,13,10,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1924,,,0,0,30,17,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1928,,,10,3,30,12,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1933,,,16.7,5,30,17.5,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1934,,,16.7,5,30,26.9,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1939,,,23.3,7,30,33.2,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1946,,,10,3,30,16.7,0,,,,,,,,,,,,,,,,,,,
Rhodesia Labour Party,Zimbabwe,1948,,,3.3,1,30,13,0,,,,,,,,,,,,,,,,,,,
Progressive Party,Zimbabwe,1928,,,13.3,4,30,28.2,0,,,,,,,,,,,,,,,,,,,
Reform Party,Zimbabwe,1933,,,53.3,16,30,37.9,0,,,,,,,,,,,,,,,,,,,
Reform Party,Zimbabwe,1934,,,3.3,1,30,11.2,0,,,,,,,,,,,,,,,,,,,
Reform Party,Zimbabwe,1939,,,0,0,30,12.5,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1958,,,56.7,17,30,44.9,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1962,,,44.6,29,65,43.7,0,,,,,,,,,,,,,,,,,,,
Southern Rhodesian Labour Party,Zimbabwe,1946,,,6.7,2,30,5.6,0,,,,,,,,,,,,,,,,,,,
Southern Rhodesian Liberal Party,Zimbabwe,1946,,,40,12,30,32.9,0,,,,,,,,,,,,,,,,,,,
Southern Rhodesian Liberal Party,Zimbabwe,1948,,,16.7,5,30,30.5,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1934,,,80,24,30,61.9,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1939,,,76.7,23,30,50.4,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1946,,,43.3,13,30,43.2,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1948,,,80,24,30,56.3,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1954,,,86.7,26,30,55.9,0,,,,,,,,,,,,,,,,,,,
United Party,Zimbabwe,1958,,,0,0,30,7.7,0,,,,,,,,,,,,,,,,,,,
Confederate Party,Zimbabwe,1954,,,0,0,30,22.3,0,,,,,,,,,,,,,,,,,,,
Dominion Party,Zimbabwe,1958,,,43.3,13,30,47.2,0,,,,,,,,,,,,,,,,,,,
Rhodesia Electoral Union,Zimbabwe,1970,0.756,0.432,12.1,8,66,,0,,,3,-2.077,0.181,-0.477,-0.216,-1.015,-0.155,-0.852,0.633,-0.016,-0.53,-0.211,-1.524,-1.178,0.247,-2.541,-1.611
African National Council Independents,Zimbabwe,1974,0.624,0.636,9.1,6,66,,0,,,3,,0.929,0.654,-0.818,0.052,-0.523,-0.588,0.071,-0.612,-0.335,-0.996,-2.243,-1.507,-1.073,-0.18,-1.005
People's Democratic Party,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
Transform Zimbabwe,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
Zimbabwe People First,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
Multi-Racial Democrats,Zimbabwe,2018,,,,,,,1,34.2,88,,,,,,,,,,,,,,,,,
alliance: Rhodesia Labour Party-Responsible Government Association alliance,Zimbabwe,1920,,,15.4,2,13,8.5,2,8.5,2,,,,,,,,,,,,,,,,,
alliance: Movement for Democratic Change Alliance,Zimbabwe,2018,0.455,0.775,31.4,88,280,34.2,2,34.2,88,3,,1.869,1.066,-1.656,1.045,-0.53,-0.252,1.539,0.248,0.113,-1.411,1.446,1.913,0.683,1.134,-1.154
independent,Guinea,1952,,,15.6,5,32,,0,,,,,,,,,,,,,,,,,,,
Rally of the People of Guinea Rainbow,Guinea,1995,0.725,0.629,16.7,19,114,,0,,,3,0.087,2.089,-0.116,-0.896,1.177,-2.62,-1.907,-0.176,-2.388,1.865,0.046,-1.922,0.646,-1.858,1.295,0.782
Rally of the People of Guinea Rainbow,Guinea,2013,0.954,0.623,46.5,53,114,,0,,,0,0.367,1.725,-0.005,-1.943,-0.792,-2.606,-2.37,-0.225,-2.356,1.407,0.083,-0.019,0.668,1.853,1.193,1.964
Union of Democratic Forces of Guinea,Guinea,2013,0.898,0.799,32.5,37,114,,0,,,3,-1.074,2.474,0.986,-1.938,0.112,-2.563,-2.349,-0.24,-2.385,1.428,0.057,-0.7,-0.148,-3.265,1.295,1.508
Union of Republican Forces,Guinea,2013,0.772,0.773,8.8,10,114,,0,,,3,-0.258,2.097,0.978,-0.871,0.065,-2.58,-0.413,-0.23,-2.379,1.774,0.085,-0.669,-0.19,-1.834,1.237,1.149
Union for Progress and Renewal,Guinea,1995,0.76,0.779,7.9,9,114,,0,,,3,-0.234,2.253,0.949,-0.356,0.127,-2.58,-0.604,-0.217,-2.359,2.563,0.143,-0.758,0.599,-1.829,-0.049,1.164
Union for Progress and Renewal,Guinea,2002,0.76,0.782,17.5,20,114,26.6,0,,,3,,2.276,0.949,-0.356,0.127,-2.58,-0.604,-0.217,-2.359,2.563,0.143,-0.758,0.599,-1.829,-0.049,1.164
Democratic Party of Guinea – African Democratic Rally,Guinea,1952,,,3.1,1,32,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Guinea – African Democratic Rally,Guinea,1957,,,93.3,56,60,77.4,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Guinea – African Democratic Rally,Guinea,1963,,,100,75,75,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Guinea – African Democratic Rally,Guinea,1968,,,100,75,75,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Guinea – African Democratic Rally,Guinea,1974,0.999,0.855,100,150,150,,0,,,0,,1.836,2.731,-3.283,-3.206,-2.579,-3.758,-0.193,-2.396,2.373,0.055,0.318,1.861,-1.012,1.223,0.38
Democratic Party of Guinea – African Democratic Rally,Guinea,1980,0.999,0.847,100,150,150,100,0,,,0,,1.766,2.731,-3.283,-3.206,-2.579,-3.758,-0.193,-2.396,2.289,0.055,0.327,1.861,-1.012,1.223,0.406
Union for a New Republic,Guinea,1995,0.755,0.791,7.9,9,114,,0,,,3,-0.242,2.315,1.016,-0.344,0.148,-2.555,-0.63,-0.199,-2.368,2.564,0.118,-0.718,0.599,-1.87,-0.072,1.176
Unity and Progress Party,Guinea,1995,0.981,0.63,62.3,71,114,,0,,,0,-2.81,1.399,0.254,-1.268,-1.536,-2.569,-2.924,-0.231,-2.328,1.954,0.065,-0.662,-0.321,1.068,1.284,2.813
Unity and Progress Party,Guinea,2002,0.981,0.63,74.6,85,114,61.6,0,,,0,,1.399,0.254,-1.268,-1.536,-2.569,-2.924,-0.231,-2.328,1.954,0.065,-0.662,-0.321,1.09,1.284,2.813
Socialist Democracy of Guinea,Guinea,1957,,,5,3,60,10.3,0,,,,,,,,,,,,,,,,,,,
African Bloc of Guinea,Guinea,1957,,,0,0,60,6,0,,,,,,,,,,,,,,,,,,,
French Section of the Workers' International,Guinea,1952,,,46.9,15,32,,0,,,,,,,,,,,,,,,,,,,
independent,Ivory Coast,1946,,,20,6,30,,0,,,,,,,,,,,,,,,,,,,
independent,Ivory Coast,2016,,,29.8,76,255,38.5,0,,,,,,,,,,,,,,,,,,,
Ivorian Popular Front,Ivory Coast,1990,0.258,0.775,5.1,9,175,,0,,,3,,1.741,1.374,-1.966,1.238,1.337,0.02,-1.939,-0.079,0.667,-0.201,-0.752,0.442,-2.408,-0.852,-2.267
Ivorian Popular Front,Ivory Coast,1995,0.258,0.726,5.3,9,169,,0,,,3,-3.601,1.253,1.374,-1.966,1.255,1.325,0.083,-1.939,-0.079,0.486,-0.204,-0.774,0.629,-2.408,-0.625,-2.267
Ivorian Popular Front,Ivory Coast,2000,0.753,0.456,48.7,96,197,,0,,,0,,-0.249,0.872,-0.884,0.047,-0.96,-1.733,-2.089,-0.608,0.385,-1.705,0.039,0.629,-1.887,-0.021,-0.263
Ivorian Popular Front,Ivory Coast,2001,0.748,0.456,43,96,223,,0,,,0,,-0.249,0.872,-0.559,0.047,-1.299,-1.507,-2.089,-0.638,0.047,-1.705,0.566,0.99,-1.585,-0.136,1.466
Ivorian Popular Front,Ivory Coast,2016,0.273,0.689,1.2,3,255,5.8,0,,,3,,1.583,0.611,-1.263,1.013,1.114,0.163,-2.052,-0.073,0.387,0.003,0.032,0.631,-1.751,-0.282,-1.596
Rally of the Republicans,Ivory Coast,1995,0.296,0.49,8.3,14,169,,0,,,3,-2.315,0.251,0.196,-0.108,0.805,0.785,0.045,3.076,-0.068,-0.182,-0.962,-0.314,-0.16,1.727,0.391,-1.363
Rally of the Republicans,Ivory Coast,2011,0.796,0.313,57,127,223,,0,,,0,,-0.833,0.164,-0.375,-0.244,-2.236,-0.804,2.387,0.49,-0.086,-1.138,0.339,0.721,1.744,0.721,1.9
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1946,,,80,24,30,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1952,,,87.5,28,32,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1957,,,96.7,58,60,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1959,,,100,147,147,,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1960,,,100,70,70,100,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1965,,,100,85,85,100,0,,,,,,,,,,,,,,,,,,,
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1970,0.943,0.245,100,100,100,100,0,,,0,,-1.26,1.418,2.446,-3.236,-1.566,-0.288,2.926,-1.05,0.143,0.062,-0.773,-0.525,2.24,0.512,0.956
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1975,0.943,0.247,100,120,120,100,0,,,0,,-1.235,0.901,2.449,-3.236,-1.566,-0.252,2.392,-1.02,0.221,0.086,-0.734,-0.513,2.24,0.504,0.981
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1980,0.92,0.294,100,120,120,100,0,,,0,,-1.028,1.118,2.441,-2.848,-1.589,-0.21,2.392,-1.02,0.221,0.095,-0.733,-0.5,1.885,0.504,0.981
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1985,0.9,0.248,100,175,175,100,0,,,0,,-1.246,1.101,2.521,-2.584,-1.577,-0.221,2.368,-1.02,0.098,-0.243,0.035,0.014,1.901,0.519,0.981
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1990,0.874,0.337,93.1,163,175,,0,,,0,,-0.835,1.101,-0.637,-0.903,-1.713,-1.264,2.369,-1.066,0.116,-0.442,0.043,0,1.885,0.519,1.436
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,1995,0.85,0.328,86.4,146,169,,0,,,0,-0.808,-0.835,0.744,-0.999,-0.45,-1.841,-1.382,-0.547,-0.519,-0.056,-0.14,0.032,0.618,2.175,0.519,1.776
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,2000,0.628,0.489,39.1,77,197,,0,,,3,,0.71,-0.28,-0.88,0.218,-0.901,-0.554,-0.958,-0.504,-0.054,0.248,0.032,0.013,1.738,0.611,-0.433
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,2001,0.445,0.532,42.2,94,223,,0,,,3,,0.71,0.041,-0.692,0.805,-0.123,-0.544,-0.948,-0.044,0.123,0.248,0.043,0.035,1.766,0.621,-0.868
Democratic Party of Côte d'Ivoire — African Democratic Rally,Ivory Coast,2011,0.605,0.457,34.5,77,223,,0,,,1,,0.14,-0.051,-0.273,-0.06,-0.144,-0.8,-0.146,-0.119,0.101,0.248,0.055,-0.003,1.766,0.621,0.109
Party of the French Union of Côte d'Ivoire,Ivory Coast,1952,,,12.5,4,32,,0,,,,,,,,,,,,,,,,,,,
Rally of Houphouëtists for Democracy and Peace,Ivory Coast,2016,0.82,0.317,65.5,167,255,50.3,0,,,0,,-0.819,0.142,-0.065,-0.339,-2.073,-1.329,2.018,0.509,-0.054,-0.341,0.85,1.08,2.225,0.845,2.54
independent,Mauritania,1992,,,12.7,10,79,21.5,0,,,,,,,,,,,,,,,,,,,
independent,Mauritania,1996,,,8.9,7,79,12.7,0,,,,,,,,,,,,,,,,,,,
independent,Mauritania,2006,,,43.2,41,95,,2,,,,,,,,,,,,,,,,,,,
Rally of Democratic Forces / Assembly of Democratic Forces,Mauritania,2001,0.393,0.685,3.7,3,81,5.6,0,,,3,-3.416,1.714,0.398,-1.351,0.91,0.318,-0.334,-0.152,-1.542,1.968,0.199,-0.558,0.665,-1.983,0.637,-0.308
Rally of Democratic Forces / Assembly of Democratic Forces,Mauritania,2006,0.393,0.65,15.8,15,95,,0,,,3,-3.416,1.384,0.398,-1.351,0.91,0.318,-0.334,-0.152,-1.542,1.968,0.199,-0.558,0.665,-1.983,0.637,-0.308
Democratic [and Social] Republican Party for Renewal,Mauritania,1992,0.945,0.07,84.8,67,79,67.7,0,,,0,,-2.229,-1.119,-2.127,-1.006,-2.106,-1.951,-2.602,-1.52,-1.598,-1.902,-0.58,-0.661,2.072,-0.072,2.364
Democratic [and Social] Republican Party for Renewal,Mauritania,1996,0.945,0.07,88.6,70,79,67.6,0,,,0,,-2.229,-1.119,-2.127,-1.006,-2.106,-1.951,-2.602,-1.52,-1.598,-1.902,-0.58,-0.661,2.072,-0.072,2.364
Democratic [and Social] Republican Party for Renewal,Mauritania,2001,0.945,0.07,79,64,81,51,0,,,0,1.586,-2.229,-1.119,-2.127,-1.006,-2.106,-1.951,-2.602,-1.52,-1.598,-1.902,-0.58,0.654,2.072,-0.072,2.364
Democratic [and Social] Republican Party for Renewal,Mauritania,2006,0.945,0.07,7.4,7,95,,0,,,3,1.586,-2.229,-1.119,-2.127,-1.006,-2.106,-1.951,-2.602,-1.52,-1.598,-1.902,-0.58,0.654,2.072,-0.072,2.364
Mauritanian People's Party,Mauritania,1965,,,100,40,40,100,0,,,,,,,,,,,,,,,,,,,
Mauritanian People's Party,Mauritania,1971,0.99,0.34,100,50,50,100,0,,,0,,-0.824,1.062,-1.667,-3.032,-2.131,-1.373,-0.14,-1.565,0.844,-2.352,-1.936,-0.636,-0.983,0.599,1.02
Mauritanian People's Party,Mauritania,1975,0.979,0.34,100,70,70,100,0,,,0,,-0.824,1.062,-1.667,-2.364,-2.131,-1.373,-0.14,-1.565,0.844,-2.352,-1.936,-0.636,-0.983,0.599,1.02
Mauritanian People's Party,Mauritania,1976,0.979,0.34,100,70,70,,0,,,0,,-0.824,1.062,-1.667,-2.364,-2.131,-1.373,-0.14,-1.565,0.844,-2.352,-0.582,-0.636,-0.983,0.599,1.02
People's Progressive Alliance,Mauritania,2006,0.357,0.584,5.3,5,95,,0,,,1,-0.657,0.167,2.518,-0.993,0.886,0.937,-0.54,-0.13,-1.514,2.913,0.201,-0.546,0.637,-1.947,0.64,-1.761
People's Progressive Alliance,Mauritania,2013,0.291,0.768,4.8,7,146,4.4,0,,,3,-3.446,1.2,2.518,-0.993,0.886,0.937,0.234,-0.13,-1.514,2.913,0.201,0.56,0.637,-1.947,0.64,-0.668
Union for the Republic,Mauritania,2013,0.966,0.077,51.4,75,146,55.1,0,,,0,1.635,-2.202,-0.362,-2.015,-1.035,-3.152,-1.904,-2.753,-1.608,-3.002,-2.336,0.572,0.635,2.07,0.546,3.226
National Rally for Reform and Development,Mauritania,2013,0.535,0.738,11,16,146,13.8,0,,,3,-1.353,1.359,1.39,-0.992,0.166,0.29,-0.553,-0.113,-1.532,1.395,-1.275,-0.576,0.64,0.195,-0.683,0.535
Union of the Forces of Progress,Mauritania,2006,0.187,0.583,8.4,8,95,,0,,,1,-1.297,0.704,0.476,-0.98,0.919,1.696,0.91,1.168,-1.551,1.918,0.207,-0.57,0.614,-1.971,0.598,-1.729
Mauritanian Regroupment Party,Mauritania,1959,,,100,40,40,100,0,,,,,,,,,,,,,,,,,,,
Party of the Democratic and Social Agreement,Mauritania,2013,0.808,0.368,6.8,10,146,5,0,,,2,-0.276,-0.425,-0.186,-0.598,-1.065,-1.54,0.068,-1.428,-2.092,-0.425,-0.748,-0.536,0.654,0.445,-0.118,-0.655
Action for Change,Mauritania,2001,0.291,0.891,4.9,4,81,5.5,0,,,3,-3.448,2.273,2.499,-0.968,0.89,1.682,-0.526,-0.148,-1.48,2.919,0.205,-1.977,0.621,-1.964,0.597,-1.747
Mauritanian Progressive Union,Mauritania,1952,,,91.7,22,24,,0,,,,,,,,,,,,,,,,,,,
Mauritanian Progressive Union,Mauritania,1957,,,97.1,33,34,94.9,0,,,,,,,,,,,,,,,,,,,
Socialist and Republican Union,Mauritania,1946,,,80,16,20,,0,,,,,,,,,,,,,,,,,,,
Rally for Democracy and Unity,Mauritania,1992,0.926,0.064,1.3,1,79,7.9,0,,,1,,-2.2,-1.863,-0.98,-1.656,-2.088,-0.562,-2.605,-1.507,-1.053,-1.956,-1.976,-0.655,1.479,0.57,1.222
Rally for Democracy and Unity,Mauritania,2001,0.846,0.066,3.7,3,81,9.6,0,,,1,0.394,-2.172,-1.833,-0.97,-1.059,-1.397,-0.567,-2.616,-1.54,-1.056,-1.936,-0.531,0.649,1.475,-0.142,1.212
Union for Democracy and Progress,Mauritania,2001,0.623,0.206,3.7,3,81,8.1,0,,,1,-0.165,-1.361,-0.199,-0.608,-0.447,-0.263,-0.001,-0.147,-1.52,1.352,-1.028,-0.589,2.039,1.46,-0.659,0.863
